FPR, TPR0 AUC = 0.9085 (+/- 0.0529), TPR1 AUC = 0.8942 (+/- 0.0378), TPR2 AUC = 0.9141 (+/- 0.0352), TPR3 AUC = 0.9278 (+/- 0.0308), TPR4 AUC = 0.9198 (+/- 0.0223), TPR5 AUC = 0.9021 (+/- 0.0307), Mean TPR AUC = 0.9111 (+/- 0.0111)
0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
0.010101010101010102, 0.4331550802139038, 0.4399286987522282, 0.4219251336898395, 0.5780748663101604, 0.5288770053475936, 0.5162210338680927, 0.48636363636363633
0.020202020202020204, 0.4331550802139038, 0.4399286987522282, 0.4219251336898395, 0.5780748663101604, 0.5288770053475936, 0.5162210338680927, 0.48636363636363633
0.030303030303030304, 0.6065953654188948, 0.5294117647058824, 0.5237076648841354, 0.7276292335115865, 0.6180035650623885, 0.5935828877005347, 0.5998217468805703
0.04040404040404041, 0.6065953654188948, 0.5294117647058824, 0.5237076648841354, 0.7276292335115865, 0.6180035650623885, 0.5935828877005347, 0.5998217468805703
0.05050505050505051, 0.6065953654188948, 0.5294117647058824, 0.5237076648841354, 0.7276292335115865, 0.6180035650623885, 0.5935828877005347, 0.5998217468805703
0.06060606060606061, 0.6901960784313725, 0.5828877005347595, 0.6311942959001783, 0.7629233511586453, 0.701782531194296, 0.672192513368984, 0.6735294117647058
0.07070707070707072, 0.6901960784313725, 0.5828877005347595, 0.6311942959001783, 0.7629233511586453, 0.701782531194296, 0.672192513368984, 0.6735294117647058
0.08080808080808081, 0.6901960784313725, 0.5828877005347595, 0.6311942959001783, 0.7629233511586453, 0.701782531194296, 0.672192513368984, 0.6735294117647058
0.09090909090909091, 0.7568627450980392, 0.6663101604278074, 0.7511586452762924, 0.809982174688057, 0.7376114081996435, 0.7146167557932265, 0.7394236482471777
0.10101010101010102, 0.7568627450980392, 0.6663101604278074, 0.7511586452762924, 0.809982174688057, 0.7376114081996435, 0.7146167557932265, 0.7394236482471777
0.11111111111111112, 0.7568627450980392, 0.6663101604278074, 0.7511586452762924, 0.809982174688057, 0.7376114081996435, 0.7146167557932265, 0.7394236482471777
0.12121212121212122, 0.8162210338680926, 0.7447415329768271, 0.7748663101604278, 0.8397504456327987, 0.7679144385026738, 0.726559714795009, 0.7783422459893049
0.13131313131313133, 0.8162210338680926, 0.7447415329768271, 0.7748663101604278, 0.8397504456327987, 0.7679144385026738, 0.726559714795009, 0.7783422459893049
0.14141414141414144, 0.8162210338680926, 0.7447415329768271, 0.7748663101604278, 0.8397504456327987, 0.7679144385026738, 0.726559714795009, 0.7783422459893049
0.15151515151515152, 0.833868092691622, 0.8046345811051694, 0.828342245989305, 0.8577540106951872, 0.7914438502673797, 0.7739750445632799, 0.8150029708853239
0.16161616161616163, 0.833868092691622, 0.8046345811051694, 0.828342245989305, 0.8577540106951872, 0.7914438502673797, 0.7739750445632799, 0.8150029708853239
0.17171717171717174, 0.833868092691622, 0.8046345811051694, 0.828342245989305, 0.8577540106951872, 0.7914438502673797, 0.7739750445632799, 0.8150029708853239
0.18181818181818182, 0.8397504456327984, 0.8340463458110516, 0.8459893048128343, 0.8932263814616757, 0.8509803921568627, 0.8155080213903745, 0.8465834818775995
0.19191919191919193, 0.8397504456327984, 0.8340463458110516, 0.8459893048128343, 0.8932263814616757, 0.8509803921568627, 0.8155080213903745, 0.8465834818775995
0.20202020202020204, 0.8397504456327984, 0.8340463458110516, 0.8459893048128343, 0.8932263814616757, 0.8509803921568627, 0.8155080213903745, 0.8465834818775995
0.21212121212121213, 0.8811051693404635, 0.8693404634581106, 0.8695187165775401, 0.8991087344028521, 0.8807486631016044, 0.8627450980392158, 0.8770944741532979
0.22222222222222224, 0.8811051693404635, 0.8693404634581106, 0.8695187165775401, 0.8991087344028521, 0.8807486631016044, 0.8627450980392158, 0.8770944741532979
0.23232323232323235, 0.8811051693404635, 0.8693404634581106, 0.8695187165775401, 0.8991087344028521, 0.8807486631016044, 0.8627450980392158, 0.8770944741532979
0.24242424242424243, 0.8869875222816399, 0.8814616755793226, 0.8992869875222815, 0.9049910873440286, 0.9046345811051694, 0.8746880570409982, 0.8920083184789068
0.25252525252525254, 0.8869875222816399, 0.8814616755793226, 0.8992869875222815, 0.9049910873440286, 0.9046345811051694, 0.8746880570409982, 0.8920083184789068
0.26262626262626265, 0.8869875222816399, 0.8814616755793226, 0.8992869875222815, 0.9049910873440286, 0.9046345811051694, 0.8746880570409982, 0.8920083184789068
0.27272727272727276, 0.8987522281639929, 0.8875222816399286, 0.928698752228164, 0.9226381461675579, 0.9224598930481284, 0.8807486631016044, 0.9068033273915628
0.2828282828282829, 0.8987522281639929, 0.8875222816399286, 0.928698752228164, 0.9226381461675579, 0.9224598930481284, 0.8807486631016044, 0.9068033273915628
0.29292929292929293, 0.8987522281639929, 0.8875222816399286, 0.928698752228164, 0.9226381461675579, 0.9224598930481284, 0.8807486631016044, 0.9068033273915628
0.30303030303030304, 0.9165775401069519, 0.905169340463458, 0.928698752228164, 0.9345811051693405, 0.9224598930481284, 0.9224598930481284, 0.9216577540106953
0.31313131313131315, 0.9165775401069519, 0.905169340463458, 0.928698752228164, 0.9345811051693405, 0.9224598930481284, 0.9224598930481284, 0.9216577540106953
0.32323232323232326, 0.9165775401069519, 0.905169340463458, 0.928698752228164, 0.9345811051693405, 0.9224598930481284, 0.9224598930481284, 0.9216577540106953
0.33333333333333337, 0.9226381461675579, 0.9110516934046344, 0.9406417112299466, 0.9406417112299466, 0.9404634581105169, 0.9344028520499108, 0.9316399286987522
0.3434343434343435, 0.9226381461675579, 0.9110516934046344, 0.9406417112299466, 0.9406417112299466, 0.9404634581105169, 0.9344028520499108, 0.9316399286987522
0.3535353535353536, 0.9226381461675579, 0.928698752228164, 0.9406417112299466, 0.9406417112299466, 0.9404634581105169, 0.9344028520499108, 0.9345811051693405
0.36363636363636365, 0.928698752228164, 0.928698752228164, 0.9705882352941178, 0.946524064171123, 0.9463458110516936, 0.9344028520499108, 0.9425430778371955
0.37373737373737376, 0.928698752228164, 0.928698752228164, 0.9705882352941178, 0.946524064171123, 0.9463458110516936, 0.9344028520499108, 0.9425430778371955
0.38383838383838387, 0.9345811051693405, 0.928698752228164, 0.9705882352941178, 0.946524064171123, 0.9639928698752229, 0.9344028520499108, 0.9464646464646465
0.393939393939394, 0.9345811051693405, 0.928698752228164, 0.9764705882352942, 0.946524064171123, 0.9700534759358289, 0.9402852049910873, 0.949435531788473
0.4040404040404041, 0.9345811051693405, 0.928698752228164, 0.9764705882352942, 0.946524064171123, 0.9700534759358289, 0.9402852049910873, 0.949435531788473
0.4141414141414142, 0.9345811051693405, 0.928698752228164, 0.9764705882352942, 0.946524064171123, 0.9759358288770054, 0.9402852049910873, 0.9504159239453357
0.42424242424242425, 0.9406417112299466, 0.9406417112299466, 0.9764705882352942, 0.9525846702317292, 0.9759358288770054, 0.95222816399287, 0.9564171122994652
0.43434343434343436, 0.9406417112299466, 0.9406417112299466, 0.9764705882352942, 0.9525846702317292, 0.9759358288770054, 0.95222816399287, 0.9564171122994652
0.4444444444444445, 0.9406417112299466, 0.9406417112299466, 0.9764705882352942, 0.9584670231729057, 0.9759358288770054, 0.9639928698752229, 0.9593582887700535
0.4545454545454546, 0.9406417112299466, 0.9406417112299466, 0.9823529411764707, 0.9584670231729057, 0.9939393939393939, 0.9639928698752229, 0.963339275103981
0.4646464646464647, 0.9406417112299466, 0.9406417112299466, 0.9823529411764707, 0.9584670231729057, 0.9939393939393939, 0.9639928698752229, 0.963339275103981
0.4747474747474748, 0.9406417112299466, 0.9406417112299466, 0.9823529411764707, 0.9643493761140821, 0.9939393939393939, 0.9639928698752229, 0.9643196672608437
0.48484848484848486, 0.9467023172905525, 0.952584670231729, 0.9823529411764707, 0.9643493761140821, 0.9939393939393939, 0.9639928698752229, 0.9673202614379085
0.494949494949495, 0.9467023172905525, 0.952584670231729, 0.9823529411764707, 0.9643493761140821, 0.9939393939393939, 0.9639928698752229, 0.9673202614379085
0.5050505050505051, 0.9467023172905525, 0.952584670231729, 0.9823529411764707, 0.9643493761140821, 0.9939393939393939, 0.9639928698752229, 0.9673202614379085
0.5151515151515152, 0.9527629233511586, 0.9762923351158644, 0.9823529411764707, 0.976114081996435, 0.9939393939393939, 0.9700534759358289, 0.9752525252525251
0.5252525252525253, 0.9527629233511586, 0.9762923351158644, 0.9823529411764707, 0.976114081996435, 0.9939393939393939, 0.9700534759358289, 0.9752525252525251
0.5353535353535354, 0.9527629233511586, 0.9762923351158644, 0.9823529411764707, 0.976114081996435, 0.9939393939393939, 0.9700534759358289, 0.9752525252525251
0.5454545454545455, 0.9527629233511586, 0.9762923351158644, 0.9823529411764707, 0.976114081996435, 0.9939393939393939, 0.976114081996435, 0.9762626262626263
0.5555555555555556, 0.9527629233511586, 0.9762923351158644, 0.9823529411764707, 0.976114081996435, 0.9939393939393939, 0.976114081996435, 0.9762626262626263
0.5656565656565657, 0.970409982174688, 0.9762923351158644, 0.9823529411764707, 0.976114081996435, 0.9939393939393939, 0.976114081996435, 0.9792038027332145
0.5757575757575758, 0.9762923351158644, 0.9762923351158644, 0.9823529411764707, 0.976114081996435, 0.9939393939393939, 0.976114081996435, 0.9801841948900772
0.5858585858585859, 0.9762923351158644, 0.9762923351158644, 0.9823529411764707, 0.976114081996435, 0.9939393939393939, 0.976114081996435, 0.9801841948900772
0.595959595959596, 0.9762923351158644, 0.9762923351158644, 0.9823529411764707, 0.976114081996435, 0.9939393939393939, 0.976114081996435, 0.9801841948900772
0.6060606060606061, 0.9762923351158644, 0.9762923351158644, 0.9823529411764707, 0.982174688057041, 0.9939393939393939, 0.976114081996435, 0.9811942959001784
0.6161616161616162, 0.9762923351158644, 0.9762923351158644, 0.9823529411764707, 0.982174688057041, 0.9939393939393939, 0.976114081996435, 0.9811942959001784
0.6262626262626263, 0.9762923351158644, 0.9762923351158644, 0.9882352941176471, 0.982174688057041, 0.9939393939393939, 0.976114081996435, 0.9821746880570411
0.6363636363636365, 0.9762923351158644, 0.9762923351158644, 0.9882352941176471, 0.982174688057041, 0.9939393939393939, 0.976114081996435, 0.9821746880570411
0.6464646464646465, 0.9762923351158644, 0.9762923351158644, 0.9882352941176471, 0.982174688057041, 0.9939393939393939, 0.976114081996435, 0.9821746880570411
0.6565656565656566, 0.9880570409982175, 0.9762923351158644, 0.9941176470588236, 0.982174688057041, 0.9939393939393939, 0.976114081996435, 0.9851158645276293
0.6666666666666667, 0.9880570409982175, 0.9762923351158644, 0.9941176470588236, 0.982174688057041, 0.9939393939393939, 0.976114081996435, 0.9851158645276293
0.6767676767676768, 0.9880570409982175, 0.9762923351158644, 0.9941176470588236, 0.982174688057041, 0.9939393939393939, 0.976114081996435, 0.9851158645276293
0.686868686868687, 0.9880570409982175, 0.9762923351158644, 0.9941176470588236, 0.982174688057041, 0.9939393939393939, 0.976114081996435, 0.9851158645276293
0.696969696969697, 0.9880570409982175, 0.9762923351158644, 0.9941176470588236, 0.9880570409982175, 0.9939393939393939, 0.976114081996435, 0.9860962566844921
0.7070707070707072, 0.9939393939393939, 0.9762923351158644, 0.9941176470588236, 0.9880570409982175, 0.9939393939393939, 0.976114081996435, 0.9870766488413548
0.7171717171717172, 0.9939393939393939, 0.9762923351158644, 0.9941176470588236, 0.9880570409982175, 0.9939393939393939, 0.976114081996435, 0.9870766488413548
0.7272727272727273, 0.9939393939393939, 0.982174688057041, 0.9941176470588236, 0.9880570409982175, 0.9939393939393939, 0.976114081996435, 0.9880570409982176
0.7373737373737375, 0.9939393939393939, 0.982174688057041, 1.0, 0.9880570409982175, 0.9939393939393939, 0.976114081996435, 0.9890374331550803
0.7474747474747475, 0.9939393939393939, 0.982174688057041, 1.0, 0.9880570409982175, 0.9939393939393939, 0.976114081996435, 0.9890374331550803
0.7575757575757577, 0.9939393939393939, 0.982174688057041, 1.0, 0.9880570409982175, 0.9939393939393939, 0.976114081996435, 0.9890374331550803
0.7676767676767677, 0.9939393939393939, 0.982174688057041, 1.0, 0.9939393939393939, 0.9939393939393939, 0.9819964349376115, 0.9909982174688058
0.7777777777777778, 0.9939393939393939, 0.982174688057041, 1.0, 0.9939393939393939, 0.9939393939393939, 0.9819964349376115, 0.9909982174688058
0.787878787878788, 0.9939393939393939, 0.982174688057041, 1.0, 0.9939393939393939, 0.9939393939393939, 0.9819964349376115, 0.9909982174688058
0.797979797979798, 0.9939393939393939, 0.982174688057041, 1.0, 0.9939393939393939, 0.9939393939393939, 0.9819964349376115, 0.9909982174688058
0.8080808080808082, 0.9939393939393939, 0.982174688057041, 1.0, 0.9939393939393939, 0.9939393939393939, 0.9819964349376115, 0.9909982174688058
0.8181818181818182, 0.9939393939393939, 0.982174688057041, 1.0, 0.9939393939393939, 0.9939393939393939, 0.9880570409982175, 0.9920083184789067
0.8282828282828284, 0.9939393939393939, 0.9880570409982175, 1.0, 0.9939393939393939, 0.9939393939393939, 0.9880570409982175, 0.9929887106357694
0.8383838383838385, 0.9939393939393939, 0.9880570409982175, 1.0, 0.9939393939393939, 0.9939393939393939, 0.9880570409982175, 0.9929887106357694
0.8484848484848485, 0.9939393939393939, 0.9880570409982175, 1.0, 0.9939393939393939, 0.9939393939393939, 0.9880570409982175, 0.9929887106357694
0.8585858585858587, 0.9939393939393939, 0.9939393939393939, 1.0, 0.9939393939393939, 0.9939393939393939, 0.9880570409982175, 0.9939691027926322
0.8686868686868687, 0.9939393939393939, 0.9939393939393939, 1.0, 0.9939393939393939, 0.9939393939393939, 0.9880570409982175, 0.9939691027926322
0.8787878787878789, 0.9939393939393939, 0.9939393939393939, 1.0, 0.9939393939393939, 0.9939393939393939, 0.9880570409982175, 0.9939691027926322
0.888888888888889, 0.9939393939393939, 0.9939393939393939, 1.0, 0.9939393939393939, 0.9939393939393939, 0.9880570409982175, 0.9939691027926322
0.8989898989898991, 0.9939393939393939, 0.9939393939393939, 1.0, 0.9939393939393939, 0.9939393939393939, 0.9880570409982175, 0.9939691027926322
0.9090909090909092, 0.9939393939393939, 0.9939393939393939, 1.0, 0.9939393939393939, 0.9939393939393939, 0.9941176470588236, 0.9949792038027332
0.9191919191919192, 0.9939393939393939, 0.9939393939393939, 1.0, 0.9939393939393939, 0.9939393939393939, 1.0, 0.9959595959595959
0.9292929292929294, 0.9939393939393939, 0.9939393939393939, 1.0, 0.9939393939393939, 0.9939393939393939, 1.0, 0.9959595959595959
0.9393939393939394, 1.0, 0.9939393939393939, 1.0, 0.9939393939393939, 0.9939393939393939, 1.0, 0.9969696969696971
0.9494949494949496, 1.0, 0.9939393939393939, 1.0, 0.9939393939393939, 0.9939393939393939, 1.0, 0.9969696969696971
0.9595959595959597, 1.0, 0.9939393939393939, 1.0, 0.9939393939393939, 0.9939393939393939, 1.0, 0.9969696969696971
0.9696969696969697, 1.0, 0.9939393939393939, 1.0, 0.9939393939393939, 1.0, 1.0, 0.9979797979797981
0.9797979797979799, 1.0, 0.9939393939393939, 1.0, 0.9939393939393939, 1.0, 1.0, 0.9979797979797981
0.98989898989899, 1.0, 0.9939393939393939, 1.0, 0.9939393939393939, 1.0, 1.0, 0.9979797979797981
1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0
